datetime,generation_mw,demand_mw,load_shedding,gas,liquid_fuel,coal,hydro,solar,wind,india_bheramara_hvdc,india_tripura,india_adani,nepal,remarks
2024-10-06 20:00:00,13363,13435,69,4839,2812,3453,169,0,0,907,60,1123,nan,
2024-10-06 18:59:59,13928,14030,97,5064,3205,3402,169,0,0,906,58,1124,nan,Evening_Peak
2024-10-06 18:30:00,13693,13790,93,4750,3265,3421,168,0,0,906,56,1127,nan,
2024-10-06 18:00:00,13867,13970,98,4814,3398,3414,168,0,0,906,54,1113,nan,
2024-10-06 17:00:00,13372,13700,313,4920,2993,3296,167,0,0,906,56,1034,nan,
2024-10-06 15:59:59,12004,12110,101,4552,2229,3021,166,39,0,904,54,1039,nan,
2024-10-06 15:00:00,12311,12370,56,4667,2094,3264,165,131,0,901,56,1033,nan,
2024-10-06 14:00:00,12452,12540,84,4779,1896,3326,168,286,0,901,58,1038,nan,
2024-10-06 12:59:59,12110,12165,53,4523,1723,3333,170,363,1,899,60,1038,nan,
2024-10-06 12:00:00,12553,12600,45,5026,1706,3233,170,405,12,899,68,1034,nan,
2024-10-06 11:00:00,12188,12280,88,5117,1371,3205,170,326,0,899,66,1034,nan,Day_Peak
2024-10-06 09:59:59,11635,11680,43,4912,1194,3065,170,308,0,899,56,1031,nan,
2024-10-06 09:00:00,11358,11420,59,4885,1072,2965,170,285,0,898,56,1027,nan,
2024-10-06 08:00:00,10987,11025,36,4943,693,2985,169,216,0,899,54,1028,nan,
2024-10-06 06:59:59,10598,10630,31,5054,427,2831,169,139,2,899,50,1027,nan,
2024-10-06 06:00:00,10479,10479,0,5174,357,2739,168,53,11,899,50,1028,nan,
2024-10-06 05:00:00,10241,10241,0,5023,313,2755,167,2,5,898,50,1028,nan,
2024-10-06 03:59:59,10405,10405,0,4974,340,2939,167,0,0,899,58,1028,nan,
2024-10-06 03:00:00,10713,10713,0,4910,421,3228,166,0,4,897,56,1031,nan,
2024-10-06 02:00:00,10936,10936,0,5097,438,3241,167,0,8,898,52,1035,nan,
2024-10-06 00:59:59,11403,11403,0,5255,742,3239,169,0,16,896,54,1032,nan,
2024-10-06 00:00:00,11725,11725,0,5214,1100,3239,170,0,21,897,56,1028,nan,
2024-10-07 23:00:00,13441,13580,133,5147,2571,3469,170,0,0,905,66,1113,nan,
2024-10-07 21:59:59,13768,13850,78,5167,2830,3472,170,0,0,906,74,1149,nan,
2024-10-07 21:00:00,14004,14090,82,5175,3081,3470,169,0,0,906,62,1141,nan,
2024-10-07 20:00:00,13977,14060,79,5179,3125,3470,169,0,0,839,58,1137,nan,
2024-10-07 18:59:59,14238,14340,97,5098,3576,3421,168,0,0,787,52,1136,nan,
2024-10-07 18:30:00,14084,14200,111,4882,3561,3373,167,0,0,905,58,1138,nan,
2024-10-07 18:00:00,14347,14520,165,4963,3758,3366,167,0,0,905,56,1132,nan,Evening_Peak
2024-10-07 17:00:00,13441,13650,180,5072,3081,3131,167,0,0,905,52,1033,nan,
2024-10-07 15:59:59,12297,12350,51,4649,2335,3102,167,48,0,905,60,1031,nan,
2024-10-07 15:00:00,12532,12600,65,4642,2264,3278,167,180,0,904,64,1033,nan,
2024-10-07 14:00:00,12779,12930,144,4847,2168,3279,170,304,0,906,68,1037,nan,
2024-10-07 12:59:59,12797,12900,98,4881,2016,3278,170,431,6,906,74,1035,nan,
2024-10-07 12:00:00,12768,12920,145,5029,1759,3196,170,604,0,905,66,1039,nan,
2024-10-07 11:00:00,12514,12600,82,5274,1324,3199,170,549,0,909,56,1033,nan,Day_Peak
2024-10-07 09:59:59,12053,12120,64,5138,1036,3181,170,534,0,909,52,1033,nan,
2024-10-07 09:00:00,11706,11750,42,4972,901,3180,170,494,0,910,56,1023,nan,
2024-10-07 08:00:00,11382,11420,36,4917,860,3079,169,372,0,909,50,1026,nan,
2024-10-07 06:59:59,11224,11280,53,5108,732,3038,168,187,0,908,52,1031,nan,
2024-10-07 06:00:00,11180,11280,87,5279,613,3083,167,47,0,909,52,1030,nan,
2024-10-07 05:00:00,10945,11000,53,5085,599,3104,166,2,0,909,52,1028,nan,
2024-10-07 03:59:59,11178,11270,88,5188,665,3165,166,0,0,909,52,1033,nan,
2024-10-07 03:00:00,11405,11500,91,5136,817,3288,166,0,0,909,58,1031,nan,
2024-10-07 02:00:00,11691,11800,104,5128,1116,3285,167,0,0,907,58,1030,nan,
2024-10-07 00:59:59,11950,12050,96,5117,1363,3307,169,0,0,907,58,1029,nan,
2024-10-07 00:00:00,12301,12400,95,5003,1785,3350,170,0,0,906,58,1029,nan,
2024-10-08 23:00:00,13228,13350,117,5222,2370,3364,170,0,0,905,68,1129,nan,
2024-10-08 21:59:59,13458,13530,69,5226,2591,3371,170,0,0,906,62,1132,nan,
2024-10-08 21:00:00,13559,13630,68,5158,2770,3365,170,0,1,904,58,1133,nan,
2024-10-08 20:00:00,13705,13750,43,5102,2986,3358,169,0,0,904,56,1130,nan,Evening_Peak
2024-10-08 18:59:59,13622,13660,36,4941,3177,3334,168,0,0,809,62,1131,nan,
2024-10-08 18:30:00,13613,13660,45,4922,3107,3329,167,0,0,902,54,1132,nan,
2024-10-08 18:00:00,13677,13730,51,4720,3399,3303,167,0,0,904,60,1124,nan,
2024-10-08 17:00:00,13298,13330,31,5128,2910,3087,167,0,2,905,62,1037,nan,
2024-10-08 15:59:59,12124,12200,73,4797,2088,3047,168,27,0,904,58,1035,nan,
2024-10-08 15:00:00,12496,12600,99,5080,2006,3110,170,125,0,905,60,1040,nan,
2024-10-08 14:00:00,12799,12925,120,5166,2089,3115,170,254,0,904,66,1035,nan,
2024-10-08 12:59:59,12930,13000,67,5055,2135,3086,170,474,2,904,70,1034,nan,
2024-10-08 12:00:00,12792,12900,103,5057,2069,3087,170,398,1,905,74,1031,nan,
2024-10-08 11:00:00,12552,12670,113,5091,1692,3152,170,443,0,906,66,1032,nan,Day_Peak
2024-10-08 09:59:59,12166,12260,90,4788,1545,3184,170,477,0,905,64,1033,nan,
2024-10-08 09:00:00,11908,12000,88,4923,1209,3249,169,361,0,905,64,1028,nan,
2024-10-08 08:00:00,11669,11720,49,4918,1142,3139,168,306,0,906,62,1028,nan,
2024-10-08 06:59:59,11578,11650,69,5013,1065,3129,167,212,0,905,54,1033,nan,
2024-10-08 06:00:00,11476,11580,99,5013,1073,3164,166,66,0,905,54,1035,nan,
2024-10-08 05:00:00,11529,11650,116,5059,1030,3272,166,2,0,906,62,1032,nan,
2024-10-08 03:59:59,11706,11850,138,5062,1099,3374,166,0,0,906,68,1031,nan,
2024-10-08 03:00:00,12094,12250,149,5145,1314,3462,167,0,0,907,66,1033,nan,
2024-10-08 02:00:00,12287,12430,137,5126,1522,3465,168,0,0,906,68,1032,nan,
2024-10-08 00:59:59,12686,12850,157,5101,1942,3472,169,0,0,907,64,1031,nan,
2024-10-08 00:00:00,12820,13130,296,5150,2025,3470,170,0,0,907,66,1032,nan,
2024-10-09 23:00:00,12576,12700,118,5096,2548,3087,170,0,0,473,74,1128,nan,
2024-10-09 21:59:59,12908,13000,88,5094,2958,3008,170,0,0,473,66,1139,nan,
2024-10-09 21:00:00,13113,13113,0,4902,3358,3014,170,0,0,473,64,1132,nan,
2024-10-09 20:00:00,13177,13177,0,4910,3428,2997,169,0,0,476,64,1133,nan,
2024-10-09 18:59:59,13196,13196,0,4897,3536,2934,168,0,0,475,60,1126,nan,
2024-10-09 18:30:00,13249,13249,0,4932,3626,2853,167,0,0,476,62,1133,nan,
2024-10-09 18:00:00,13510,13510,0,4917,3788,2978,167,0,0,476,58,1126,nan,Evening_Peak
2024-10-09 17:00:00,12683,12780,93,4976,3080,2888,168,0,0,476,62,1033,nan,
2024-10-09 15:59:59,11626,11700,71,4679,2286,2904,169,22,1,476,60,1029,nan,
2024-10-09 15:00:00,11757,11800,41,4838,1943,3128,170,102,5,476,60,1035,nan,
2024-10-09 14:00:00,12259,12350,87,5213,1791,3331,170,172,3,476,72,1031,nan,
2024-10-09 12:59:59,12514,12560,44,5211,1558,3335,170,385,4,729,88,1034,nan,
2024-10-09 12:00:00,12906,12950,42,5556,1370,3330,170,437,0,905,80,1030,nan,
2024-10-09 11:00:00,12644,12680,34,5527,1139,3313,170,491,0,904,68,1032,nan,Day_Peak
2024-10-09 09:59:59,12335,12400,62,5486,900,3299,170,474,2,905,68,1031,nan,
2024-10-09 09:00:00,11850,11930,76,5219,769,3299,170,400,2,905,52,1034,nan,
2024-10-09 08:00:00,11464,11600,130,5153,640,3206,169,303,0,905,54,1034,nan,
2024-10-09 06:59:59,11055,11150,91,5225,518,2960,168,189,0,905,56,1034,nan,
2024-10-09 06:00:00,11026,11230,195,5400,445,2931,168,83,0,905,58,1036,nan,
2024-10-09 05:00:00,11003,11200,188,5187,423,3233,168,1,0,906,54,1031,nan,
2024-10-09 03:59:59,11414,11700,273,5222,655,3366,168,0,0,905,62,1036,nan,
2024-10-09 03:00:00,11549,11800,240,5181,834,3364,168,0,0,905,64,1033,nan,
2024-10-09 02:00:00,11887,12200,299,5163,1192,3367,167,0,0,904,60,1034,nan,
2024-10-09 00:59:59,12139,12450,297,5166,1439,3362,168,0,0,906,64,1034,nan,
2024-10-09 00:00:00,12681,13000,305,5167,1981,3363,170,0,0,905,62,1033,nan,
2024-10-10 23:00:00,13027,13200,165,5194,2791,3040,215,0,0,478,76,1233,nan,
2024-10-10 21:59:59,13228,13228,0,5252,2900,3076,214,0,0,478,68,1240,nan,
2024-10-10 21:00:00,13346,13346,0,5156,2998,3191,214,0,0,478,66,1243,nan,
2024-10-10 20:00:00,13509,13540,30,5092,3175,3244,213,0,0,479,66,1240,nan,
2024-10-10 18:59:59,13560,13600,38,5117,3363,3096,213,0,0,478,64,1229,nan,
2024-10-10 18:30:00,13549,13600,49,5090,3409,3060,213,0,0,478,64,1235,nan,
2024-10-10 18:00:00,13804,13900,92,5012,3739,3058,213,0,0,478,64,1240,nan,
2024-10-10 17:00:00,13265,13350,81,5187,3236,2875,214,0,0,478,68,1207,nan,
2024-10-10 15:59:59,11766,11800,32,4562,2738,2549,215,40,0,478,66,1118,nan,
2024-10-10 15:00:00,12164,12230,63,4852,2497,2872,215,145,0,478,70,1035,nan,
2024-10-10 14:00:00,12447,12660,203,5077,2342,2999,215,224,6,478,68,1038,nan,
2024-10-10 12:59:59,12433,12460,26,4956,2257,3046,170,428,8,478,56,1034,nan,
2024-10-10 12:00:00,12332,12360,27,5057,1782,3148,210,545,7,478,70,1035,nan,
2024-10-10 11:00:00,11785,11785,0,5175,1135,3254,170,478,0,478,60,1035,nan,Day_Peak
2024-10-10 09:59:59,11484,11484,0,5243,797,3251,169,455,0,479,54,1036,nan,
2024-10-10 09:00:00,10994,11060,63,5090,629,3139,169,402,0,479,54,1032,nan,
2024-10-10 08:00:00,10827,10920,89,5141,531,3123,168,306,0,479,48,1031,nan,
2024-10-10 06:59:59,10546,10700,147,5102,465,3063,167,185,0,479,52,1033,nan,
2024-10-10 06:00:00,10335,10500,158,5034,454,3062,167,54,0,476,54,1034,nan,
2024-10-10 05:00:00,10343,10490,140,5069,404,3122,166,0,12,476,62,1032,nan,
2024-10-10 03:59:59,10788,10950,155,5149,645,3253,167,0,0,476,62,1036,nan,
2024-10-10 03:00:00,10950,11120,162,5149,809,3253,168,0,0,477,66,1028,nan,
2024-10-10 02:00:00,11109,11270,154,5119,987,3256,169,0,0,476,64,1038,nan,
2024-10-10 00:59:59,11458,11630,164,5073,1322,3311,170,0,0,473,70,1039,nan,
2024-10-10 00:00:00,11846,12030,176,5055,1732,3312,170,0,0,473,72,1032,nan,
2024-10-11 23:00:00,12702,12810,103,5292,2123,2885,215,0,0,886,82,1219,nan,
2024-10-11 21:59:59,12798,12798,0,5478,2190,2884,215,0,0,715,76,1240,nan,
2024-10-11 21:00:00,12635,12635,0,5391,2150,2997,214,0,0,588,70,1225,nan,
2024-10-11 20:00:00,12635,12635,0,5274,2112,3191,214,0,0,544,68,1232,nan,Evening_Peak
2024-10-11 18:59:59,12537,12537,0,5293,2050,3163,215,0,0,490,68,1258,nan,
2024-10-11 18:30:00,12473,12473,0,5255,2061,3144,215,0,0,480,68,1250,nan,
2024-10-11 18:00:00,12518,12518,0,5178,2232,3103,216,0,0,480,66,1243,nan,
2024-10-11 17:00:00,11989,11989,0,5290,1986,2714,216,0,0,480,66,1237,nan,
2024-10-11 15:59:59,10532,10532,0,4714,1434,2476,215,26,0,480,56,1131,nan,
2024-10-11 15:00:00,11108,11108,0,5141,1320,2695,215,161,3,480,58,1035,nan,
2024-10-11 14:00:00,11675,11675,0,5340,1361,2888,215,286,6,480,64,1035,nan,
2024-10-11 12:59:59,11470,11470,0,5123,1262,2905,214,381,3,479,64,1039,nan,
2024-10-11 12:00:00,12036,12036,0,5217,1595,2905,214,530,0,477,64,1034,nan,
2024-10-11 11:00:00,11253,11253,0,5069,1061,2785,214,553,0,477,58,1036,nan,Day_Peak
2024-10-11 09:59:59,10863,10863,0,5139,721,2631,213,598,0,477,56,1028,nan,
2024-10-11 09:00:00,10604,10604,0,4969,672,2674,213,510,0,476,56,1034,nan,
2024-10-11 08:00:00,10583,10583,0,5003,718,2703,213,387,0,476,56,1027,nan,
2024-10-11 06:59:59,10541,10670,123,5128,676,2721,213,240,0,476,56,1031,nan,
2024-10-11 06:00:00,10527,10670,137,5267,660,2751,213,73,0,476,56,1031,nan,
2024-10-11 05:00:00,10799,10970,163,5248,882,2894,214,1,0,476,50,1034,nan,
2024-10-11 03:59:59,11224,11400,168,5334,1202,2903,215,0,0,476,64,1030,nan,
2024-10-11 03:00:00,11461,11650,180,5327,1412,2930,215,0,0,476,70,1031,nan,
2024-10-11 02:00:00,11756,11980,214,5307,1675,2961,215,0,0,478,74,1046,nan,
2024-10-11 00:59:59,12233,12450,207,5282,2140,3007,215,0,0,478,74,1037,nan,
2024-10-11 00:00:00,12385,12780,377,5261,2311,3012,215,0,0,478,76,1032,nan,
2024-10-12 23:00:00,13274,13500,216,5337,2522,3024,214,0,0,883,82,1212,nan,
2024-10-12 21:59:59,13501,13501,0,5493,2541,3112,214,0,0,823,80,1238,nan,
2024-10-12 21:00:00,13530,13530,0,5440,2503,3238,216,0,0,823,72,1238,nan,
2024-10-12 20:00:00,13460,13460,0,5286,2413,3424,216,0,0,821,70,1230,nan,
2024-10-12 18:59:59,13738,13790,50,5282,2827,3427,216,0,2,678,70,1236,nan,
2024-10-12 18:30:00,13686,13686,0,5252,2811,3425,216,0,3,678,70,1231,nan,
2024-10-12 18:00:00,13950,14010,57,5190,3222,3333,216,0,3,678,70,1238,nan,Evening_Peak
2024-10-12 17:00:00,13225,13340,110,5404,2557,2906,216,0,9,823,74,1236,nan,
2024-10-12 15:59:59,11790,11790,0,5083,1722,2754,216,32,7,823,62,1091,nan,
2024-10-12 15:00:00,12233,12233,0,5302,1633,2973,216,166,12,824,70,1037,nan,
2024-10-12 14:00:00,12612,12612,0,5398,1818,2951,217,295,6,821,76,1030,nan,
2024-10-12 12:59:59,12515,12580,62,5364,1733,2892,217,368,6,821,66,1048,nan,
2024-10-12 12:00:00,12453,12500,45,5249,1518,3009,214,545,0,827,66,1025,nan,
2024-10-12 11:00:00,12025,12025,0,5437,1049,2890,214,510,0,828,68,1029,nan,Day_Peak
2024-10-12 09:59:59,11516,11516,0,5361,700,2873,214,439,0,827,66,1036,nan,
2024-10-12 09:00:00,10924,10924,0,5173,560,2662,214,389,0,827,66,1033,nan,
2024-10-12 08:00:00,10514,10514,0,4968,565,2462,214,309,0,909,56,1031,nan,
2024-10-12 06:59:59,10152,10152,0,4891,529,2318,215,198,0,908,66,1027,nan,
2024-10-12 06:00:00,10039,10075,34,4895,515,2331,215,73,0,904,72,1034,nan,
2024-10-12 05:00:00,10556,10650,90,5071,543,2724,216,0,0,903,70,1029,nan,
2024-10-12 03:59:59,10936,11050,109,5268,596,2847,216,0,0,903,72,1034,nan,
2024-10-12 03:00:00,11236,11350,109,5289,829,2896,216,0,0,899,76,1031,nan,
2024-10-12 02:00:00,11541,11680,133,5304,1124,2899,215,0,0,900,68,1031,nan,
2024-10-12 00:59:59,11903,12050,140,5321,1450,2902,215,0,0,899,78,1038,nan,
2024-10-12 00:00:00,12191,12350,152,5398,1658,2901,214,0,0,909,78,1033,nan,
2024-10-13 23:00:00,13077,13140,60,5086,2555,3182,176,0,0,902,80,1096,nan,
2024-10-13 21:59:59,13461,13510,47,5205,2529,3435,175,0,1,897,82,1137,nan,
2024-10-13 21:00:00,13585,13514,68,5198,2602,3422,175,0,1,894,74,1148,nan,
2024-10-13 20:00:00,13634,13710,73,5281,2604,3430,216,0,0,896,76,1131,nan,
2024-10-13 18:59:59,13649,13730,77,5252,2643,3430,216,0,1,896,76,1135,nan,
2024-10-13 18:30:00,13574,13630,53,5230,2623,3402,216,0,3,895,70,1135,nan,
2024-10-13 18:00:00,13719,13790,68,5242,2822,3334,216,0,7,894,70,1134,nan,Evening_Peak
2024-10-13 17:00:00,13206,13360,147,5176,2824,2991,216,0,4,894,74,1027,nan,
2024-10-13 15:59:59,11675,11675,0,4917,1778,2774,176,30,7,895,70,1028,nan,
2024-10-13 15:00:00,12013,12013,0,5162,1575,2953,174,143,8,896,76,1026,nan,
2024-10-13 14:00:00,12291,12350,56,5285,1594,2950,214,243,6,895,76,1028,nan,
2024-10-13 12:59:59,12296,12330,32,5316,1434,3016,214,323,0,895,72,1026,nan,
2024-10-13 12:00:00,12316,12316,0,5487,1104,3011,214,491,0,901,76,1032,nan,
2024-10-13 11:00:00,11998,11998,0,5489,863,2950,214,492,4,898,66,1022,nan,Day_Peak
2024-10-13 09:59:59,11548,11548,0,5351,694,2778,214,509,2,898,68,1034,nan,
2024-10-13 09:00:00,11190,11190,0,5172,681,2662,214,480,3,898,60,1020,nan,
2024-10-13 08:00:00,11035,11100,62,5184,633,2656,215,359,0,888,66,1034,nan,
2024-10-13 06:59:59,10804,11000,187,5136,635,2662,216,178,0,888,62,1027,nan,
2024-10-13 06:00:00,10710,10950,229,5152,618,2673,216,66,0,886,70,1029,nan,
2024-10-13 05:00:00,10864,11150,273,5220,673,2774,216,0,0,885,66,1030,nan,
2024-10-13 03:59:59,11377,11670,280,5264,923,2983,216,0,0,886,74,1031,nan,
2024-10-13 03:00:00,11703,12000,284,5351,1133,3017,215,0,0,886,72,1029,nan,
2024-10-13 02:00:00,11933,12240,293,5320,1388,3025,215,0,0,885,74,1026,nan,
2024-10-13 00:59:59,12367,12670,289,5356,1792,3019,215,0,0,886,72,1027,nan,
2024-10-13 00:00:00,12542,12850,294,5459,1856,3017,214,0,0,886,74,1036,nan,
2024-10-14 23:00:00,13124,13500,359,5245,2447,3105,213,0,1,917,82,1114,nan,
2024-10-14 21:59:59,13456,13700,233,5066,2830,3215,214,0,0,917,78,1136,nan,
2024-10-14 21:00:00,13656,13740,80,4980,3050,3278,215,0,0,914,76,1143,nan,
2024-10-14 20:00:00,13844,13900,53,4930,3306,3285,215,0,0,915,76,1117,nan,
2024-10-14 18:59:59,14122,14220,94,5019,3497,3264,215,0,5,914,76,132,nan,Evening_Peak
2024-10-14 18:30:00,14069,14220,144,5017,3466,3247,215,0,1,915,72,1136,nan,
2024-10-14 18:00:00,14031,14300,257,5023,3435,3264,215,0,2,916,70,1106,nan,
2024-10-14 17:00:00,13519,13780,249,5139,3036,3108,214,0,3,916,74,1029,nan,
2024-10-14 15:59:59,12088,12300,202,4670,2182,2977,214,26,8,909,66,1036,nan,
2024-10-14 15:00:00,12406,12900,472,4857,2089,3077,214,158,10,910,70,1021,nan,
2024-10-14 14:00:00,12573,13020,427,4843,2123,3076,174,329,16,910,72,1030,nan,
2024-10-14 12:59:59,12767,12970,194,4836,2165,3075,174,499,8,903,72,1035,nan,
2024-10-14 12:00:00,12890,12950,57,4988,2147,3076,173,501,0,898,74,1033,nan,
2024-10-14 11:00:00,12573,12620,45,5014,1866,3042,174,474,1,898,70,1034,nan,Day_Peak
2024-10-14 09:59:59,12277,12310,32,4954,1557,3012,176,596,0,898,60,1024,nan,
2024-10-14 09:00:00,11782,11840,55,4796,1291,2997,176,526,0,898,68,1030,nan,
2024-10-14 08:00:00,11477,11580,98,5056,999,2856,176,390,0,897,58,1045,nan,
2024-10-14 06:59:59,11094,11200,101,5004,914,2831,176,174,0,897,66,1032,nan,
2024-10-14 06:00:00,10899,11050,143,5065,816,2775,176,71,0,896,66,1034,nan,
2024-10-14 05:00:00,10932,11100,160,4972,759,3023,176,1,1,898,70,1032,nan,
2024-10-14 03:59:59,11094,11300,197,5053,787,3077,176,0,0,894,72,1035,nan,
2024-10-14 03:00:00,11373,11600,217,5009,1108,3086,175,0,1,894,70,1030,nan,
2024-10-14 02:00:00,11816,12050,223,5006,1553,3083,175,0,0,893,76,1030,nan,
2024-10-14 00:59:59,12139,12400,249,4954,1931,3078,174,0,0,894,78,1030,nan,
2024-10-14 00:00:00,12481,12850,352,4930,2350,3019,174,0,0,894,82,1032,nan,
2024-10-15 23:00:00,12842,13400,533,5194,2053,3277,213,0,0,907,80,1118,nan,
2024-10-15 21:59:59,13351,13550,190,5208,2509,3300,215,0,0,907,78,1134,nan,
2024-10-15 21:00:00,13645,13850,196,5202,2784,3333,215,0,0,908,72,1131,nan,
2024-10-15 20:00:00,13769,13970,192,5098,3009,3325,215,0,0,910,70,1142,nan,
2024-10-15 18:59:59,14092,14270,170,5098,3245,3413,215,0,0,909,70,1142,nan,Evening_Peak
2024-10-15 18:30:00,13987,14170,175,5102,3201,3354,215,0,0,908,70,1137,nan,
2024-10-15 18:00:00,13832,14070,227,5080,3116,3318,214,0,1,909,66,1128,nan,
2024-10-15 17:00:00,13289,14000,679,5193,2638,3230,214,0,2,909,68,1035,nan,
2024-10-15 15:59:59,12101,12500,381,4893,1931,3028,213,27,3,908,69,1029,nan,
2024-10-15 15:00:00,12328,12800,451,5121,1749,3099,212,145,5,910,62,1025,nan,
2024-10-15 14:00:00,12362,12880,495,5129,1576,3124,214,309,3,908,68,1031,nan,
2024-10-15 12:59:59,12431,12830,381,5197,1544,3126,211,351,0,908,64,1030,nan,
2024-10-15 12:00:00,12472,12780,294,5132,1593,3074,212,446,0,909,72,1034,nan,
2024-10-15 11:00:00,12276,12550,262,5219,1293,3082,213,463,0,908,64,1034,nan,Day_Peak
2024-10-15 09:59:59,11889,12050,154,5060,1023,3081,214,525,0,914,42,1030,nan,
2024-10-15 09:00:00,11626,11730,99,4939,940,3084,216,435,0,919,64,1029,nan,
2024-10-15 08:00:00,11502,11650,141,5087,791,3091,216,308,0,919,58,1032,nan,
2024-10-15 06:59:59,11176,11350,166,5065,638,3080,215,176,0,919,58,1025,nan,
2024-10-15 06:00:00,11016,11180,157,5063,604,3080,214,58,0,920,56,1021,nan,
2024-10-15 05:00:00,10950,11200,239,5093,546,3079,214,2,0,920,70,1026,nan,
2024-10-15 03:59:59,11228,11520,279,5285,631,3076,214,0,0,920,72,1030,nan,
2024-10-15 03:00:00,11620,11970,334,5201,1100,3079,213,0,0,920,76,1031,nan,
2024-10-15 02:00:00,11909,12270,345,5160,1437,3077,213,0,0,917,78,1027,nan,
2024-10-15 00:59:59,12280,12670,372,5151,1814,3081,212,0,0,917,78,1027,nan,
2024-10-15 00:00:00,12637,13080,423,5327,1989,3084,212,0,0,918,78,1029,nan,
2024-10-16 23:00:00,12727,13500,738,5208,1956,3433,214,0,0,697,84,1135,nan,
2024-10-16 21:59:59,13129,13700,545,5107,2346,3546,216,0,0,697,80,1137,nan,
2024-10-16 21:00:00,13424,13800,359,5114,2630,3552,216,0,0,697,78,1137,nan,
2024-10-16 20:00:00,13601,14000,381,5164,2767,3542,216,0,0,698,78,1136,nan,
2024-10-16 18:59:59,13855,14250,377,5154,2901,3499,216,0,0,876,78,1131,nan,
2024-10-16 18:30:00,13863,14320,436,5184,2841,3499,215,0,0,913,76,1135,nan,Evening_Peak
2024-10-16 18:00:00,13735,14200,444,5149,2764,3494,215,0,0,912,76,1125,nan,
2024-10-16 17:00:00,13144,13900,722,5131,2386,3391,215,0,0,913,78,1130,nan,
2024-10-16 15:59:59,12140,12600,439,4936,1636,3322,214,18,0,913,66,1035,nan,
2024-10-16 15:00:00,12284,12850,541,4962,1577,3377,213,140,1,912,70,1032,nan,
2024-10-16 14:00:00,12423,13100,647,5065,1458,3435,212,235,2,913,74,1029,nan,
2024-10-16 12:59:59,12523,12950,408,5013,1442,3440,212,393,0,913,78,1032,nan,
2024-10-16 12:00:00,12373,12850,456,5057,1233,3405,212,455,0,914,70,1027,nan,
2024-10-16 11:00:00,11984,12500,493,5135,956,3158,214,505,0,913,70,1033,nan,Day_Peak
2024-10-16 09:59:59,11937,12350,394,5109,954,3114,216,536,0,913,66,1029,nan,
2024-10-16 09:00:00,11666,12000,319,4955,1078,2961,216,453,0,913,62,1028,nan,
2024-10-16 08:00:00,11310,11650,325,4872,989,2885,215,341,0,913,68,1027,nan,
2024-10-16 06:59:59,11109,11400,278,4851,970,2865,214,192,0,914,60,1043,nan,
2024-10-16 06:00:00,11147,11370,213,5034,950,2880,213,56,0,913,64,1037,nan,
2024-10-16 05:00:00,11144,11400,244,5046,949,2930,213,0,0,914,62,1030,nan,
2024-10-16 03:59:59,11430,11730,287,5136,1096,2980,213,0,0,914,66,1025,nan,
2024-10-16 03:00:00,11656,11970,300,5156,1222,3057,213,0,0,913,66,1029,nan,
2024-10-16 02:00:00,12060,12400,325,5197,1623,3020,212,0,0,914,68,1026,nan,
2024-10-16 00:59:59,12209,12700,469,5217,1676,3096,212,0,0,913,70,1025,nan,
2024-10-16 00:00:00,12387,13000,585,5234,1700,3225,213,0,0,907,74,1034,nan,
2024-10-17 23:00:00,12621,12750,123,5093,1963,3236,216,0,0,914,82,1117,nan,
2024-10-17 21:59:59,12899,12960,58,4958,2171,3427,216,0,0,912,80,1135,nan,
2024-10-17 21:00:00,13171,13220,47,5078,2315,3453,216,0,0,912,70,1127,nan,
2024-10-17 20:00:00,13304,13355,49,5110,2423,3451,215,0,0,909,70,1126,nan,
2024-10-17 18:59:59,13758,13820,59,5075,2972,3389,215,0,0,908,72,1127,nan,
2024-10-17 18:30:00,13818,13900,78,5071,3083,3338,215,0,0,909,70,1132,nan,Evening_Peak
2024-10-17 18:00:00,13089,13150,58,5118,2564,3093,215,0,0,905,70,1124,nan,
2024-10-17 17:00:00,10531,10531,0,4322,1400,2588,214,0,2,905,70,1030,nan,
2024-10-17 15:59:59,8906,8906,0,4137,625,2092,213,22,0,913,58,846,nan,
2024-10-17 15:00:00,9227,9227,0,4142,577,2321,212,85,1,913,62,914,nan,
2024-10-17 14:00:00,11445,11550,100,4764,1217,3035,212,193,2,914,70,1038,nan,
2024-10-17 12:59:59,11634,11760,120,4900,1155,3083,212,275,0,914,60,1035,nan,
2024-10-17 12:00:00,11672,11760,84,5002,1149,2963,213,339,0,913,62,1031,nan,
2024-10-17 11:00:00,11624,11720,92,4668,1302,3115,216,322,0,912,56,1033,nan,
2024-10-17 09:59:59,11757,11860,98,4765,1161,3333,216,276,0,913,64,1029,nan,Day_Peak
2024-10-17 09:00:00,11587,11700,108,4721,1001,3386,216,257,0,913,60,1033,nan,
2024-10-17 08:00:00,11440,11590,143,4695,979,3393,216,151,0,912,64,1030,nan,
2024-10-17 06:59:59,11454,11650,187,4766,891,3437,213,131,0,913,66,1037,nan,
2024-10-17 06:00:00,11357,11530,165,4826,818,3438,214,41,0,913,72,1035,nan,
2024-10-17 05:00:00,11344,11580,225,4885,783,3440,214,0,0,914,72,1036,nan,
2024-10-17 03:59:59,11510,11760,239,5069,765,3437,214,0,0,914,76,1035,nan,
2024-10-17 03:00:00,11937,12220,270,5238,1021,3438,214,0,0,913,78,1035,nan,
